ID_GiaoTrinh,Ten_GT
3376,"Công nghệ sản xuất vật liệu composite gỗ/Lê Xuân Phương, Phan Duy Hưng"
3377,"Matlab Programming for Engineers, Fourth Edition"
3378,Khoa học gỗ: Giáo trình Đại học Lâm nghiệp/ Lê Xuân Tình
3379,Kiến thức cơ bản về gỗ/Vũ Hân
3380,"Tiêu chuẩn xây dựng Việt Nam TCXDVN 276:2003 về công trình công cộng - nguyên tắc cơ bản để thiết kế do Bộ Xây dựng ban hành, TCXDVN 276:2003"
3381," Luật xây dựng ban hành Số 50/2014/QH13, Ngày 18/06/2014"
3382,Kiến trúc cảnh quan/Hàn Tất Ngạn
3383,"Công nghệ sản xuất ván nhân tạo, Tập1 (Bài giảng dành cho sinh viên ngành Chế biến lâm sản)/Phạm Văn Chương, Nguyễn Văn Thuận"
3384,Tiếng Anh chuyên ngành công nghệ vật liệu
3385,"Tiêu chuẩn xây dựng Việt Nam TCXDVN 276:2003 về công trình công cộng - nguyên tắc cơ bản để thiết kế do Bộ Xây dựng ban hành, TCXDVN 276:2003"
3386," Luật xây dựng ban hành Số 50/2014/QH13, Ngày 18/06/2014"
3387,Công nghệ sản xuất ván dăm; Công nghệ sản xuất LVL từ gỗ keo tai tượng và gỗ cao su/Phan Duy Hưng
3388,Kiến trúc cảnh quan/Hàn Tất Ngạn
3389,Nguyên lý thiết kế kiến trúc dân dụng kiến trúc nhà ở/ Nguyễn Đức Thiềm
3390, Nội thất kiến trúc
3391,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3392,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3393,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3394,Architects’data
3395,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3396,"Tiêu chuẩn xây dựng Việt Nam TCXDVN 276:2003 về công trình công cộng - nguyên tắc cơ bản để thiết kế do Bộ Xây dựng ban hành, TCXDVN 276:2003"
3397," Luật xây dựng ban hành Số 50/2014/QH13, Ngày 18/06/2014"
3398,Kiến trúc cảnh quan/Hàn Tất Ngạn
3399,Nguyên lý thiết kế kiến trúc dân dụng kiến trúc nhà ở/ Nguyễn Đức Thiềm
3400, Nội thất kiến trúc
3401," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3402,Architects’data
3403,"Tiêu chuẩn xây dựng Việt Nam TCXDVN 276:2003 về công trình công cộng - nguyên tắc cơ bản để thiết kế do Bộ Xây dựng ban hành, TCXDVN 276:2003"
3404," Luật xây dựng ban hành Số 50/2014/QH13, Ngày 18/06/2014"
3405,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3406,Kiến trúc cảnh quan/Hàn Tất Ngạn
3407,"Lý thuyết kiến trúc/Nguyễn Mạnh Thu, Phùng Đức Tuấn"
3408,Introduction to architecture
3409,Architects’data
3410,Thiết kế nội thất có minh họa/ Francis D.K. Ching; Đặng Thái Hoàng dịch
3411,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3412,"Cơ sở tạo hình kiến trúc/ Nguyễn Ngọc Gỉa, Võ Đình Diệp"
3413,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3414,Giáo trình bố cục 1 & 2.
3415,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3416,Nghệ thuật và chất liệu
3417,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3418,"Công nghệ sản xuất ván nhân tạo, Tập1 (Ván dán và ván nhân tạo đặc biệt)"
3419,"Renewable energy resources / John Twidell, Tony Weir"
3420,"Công nghệ sản xuất ván nhân tạo, Tập 2 (Ván dăm và ván sợi)"
3421," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3422,Công nghệ sản xuất vật liệu composite gỗ
3423,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3424,Power quality in Power Systems and Electric Machines
3425,Khoa học gỗ: Giáo trình Đại học Lâm nghiệp/ Lê Xuân Tình
3426,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3427,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3428,"Đường vào nghệ thuật nhiếp ảnh, tập 1,2"
3429,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3430,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3431,150 Workouts For Student Photographers 
3432," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3433,Basics Creative Photography: Design Principles
3434,Bài giảng môn chuyên đề năng lượng tái tạo
3435,Năng lượng tái tạo và sự phát triển bền vững
3436,Năng lượng tái tạo 
3437,Ứng dụng năng lượng mặt trời để đun nước nóng và sản xuất nước ngọt từ nước biển
3438,Tiềm năng và phương hướng khai thác các dạng năng lượng tái tạo ở Việt Nam
3439,Complete Digital Photography
3440,Phong điện nguồn năng lượng tái tạo cho Việt Nam
3441,Giáo trình Nhiếp ảnh
3442,Tự học chụp ảnh
3443,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3444,Năng lượng mặt trời và ứng dụng
3445,"Renewable energy resources / John Twidell, Tony Weir"
3446,Gíáo trình mỹ học đại cương
3447,"Mỹ học về cái đẹp, về nghệ thuật , về con người"
3448,Conversion of coal – fired power plants to cogeneration and conbined – cycle 
3449, Lò hơi - Tập 1+2
3450,Mỹ học đại cương
3451,Bài giảng môn chuyên đề năng lượng tái tạo
3452,Năng lượng tái tạo và sự phát triển bền vững
3453,Mỹ học kiến trúc
3454,Năng lượng tái tạo 
3455,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3456,"Mỹ học đại cương/Lê Văn Dương, Lê Đình Lục, Lê Hồng Vân"
3457,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3458,Bảo toàn và quản lý năng lượng trong công nghiệp và trong các tòa nhà
3459,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3460,Giáo trình mỹ học Mác – Lê Nin
3461,Ứng dụng năng lượng mặt trời để đun nước nóng và sản xuất nước ngọt từ nước biển
3462,Tiềm năng và phương hướng khai thác các dạng năng lượng tái tạo ở Việt Nam
3463,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3464,Architects’ data
3465,Phong điện nguồn năng lượng tái tạo cho Việt Nam
3466,"Tiêu chuẩn xây dựng Việt Nam TCXDVN 276:2003 về công trình công cộng - nguyên tắc cơ bản để thiết kế do Bộ Xây dựng ban hành, TCXDVN 276:2003"
3467,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3468,Năng lượng mặt trời và các ứng dụng
3469,"Luật xây dựng ban hành Số 50/2014/QH13, Ngày 18/06/2014"
3470,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3471,Kiến trúc cảnh quan/Hàn Tất Ngạn
3472,Nguyên lý thiết kế kiến trúc dân dụng - Kiến trúc nhà công cộng: Giáo trình đào tạo kiến trúc sư/ Nguyễn Đức Thiềm
3473,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3474,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3475,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3476,Nội thất kiến trúc
3477,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3478,Architects’ data
3479,Năng lượng tái tạo 
3480,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3481,"Tiêu chuẩn xây dựng Việt Nam TCXDVN 276:2003 về công trình công cộng - nguyên tắc cơ bản để thiết kế do Bộ Xây dựng ban hành, TCXDVN 276:2003"
3482,Ứng dụng năng lượng mặt trời để đun nước nóng và sản xuất nước ngọt từ nước biển
3483,"Luật xây dựng ban hành Số 50/2014/QH13, Ngày 18/06/2014"
3484,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3485,Kiến trúc cảnh quan/Hàn Tất Ngạn
3486,Tiềm năng và phương hướng khai thác các dạng năng lượng tái tạo ở Việt Nam
3487,Giáo trình Nhập môn Công nghệ Kỹ thuật Nhiệt
3488," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3489,Kiến trúc nhà công cộng: Giáo trình đào tạo kiến trúc sư/ Nguyễn Đức Thiềm 
3490,Sổ tay sinh viên 2017
3491,Nội thất kiến trúc
3492,Engineering fundamentals : an introduction to engineering / Saeed Moaveni; Ishan Sharma (SI edition prepared)
3493," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3494,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3495," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3496,Thiết kế kiền trúc nhà ở và nhà thương mại
3497,Tư duy và tổ hợp kiến trúc/ Đặng Thái Hoàng (Sưu tầm và Giới thiệu)
3498,Ngôn ngữ và hình thức kiến trúc
3499,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3500,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3501,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3502, Thiết kế kiến trúc nhà ở dân dụng
3503,Fuel cell technology handbook/ Gregor Hoogers
3504,Kiến trúc công trình công cộng
3505,"Fuel cell fundamentals / Ryan O'Hayre, Suk-Won Cha, Whitney G. Colella, Fritz B. Prinz"
3506,"Hydrogen fuel cells for road vehicles /Pasquale Corbo, Fortunato Migliardini, Ottor Veneri"
3507,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3508,Fuel cell technology: Reaching towards commercialization/ Nigel Sammes
3509,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3510,Sổ tay các công trình xây dựng: Dữ liệu kiến trúc sư/Ernst Neufert
3511,Công nghệ chế tạo ô tô
3512,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3513,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3514,The Automotive Body Manufacturing System and Process
3515,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3516,Tư duy và tổ hợp kiến trúc/Đặng Thái Hoàng ( Sưu tầm và giới thiệu )
3517,"Automotive Body, V1 and V2"
3518,Automotive painting processes
3519,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3520,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3521,Giáo trình quản lý dịch vụ ô tô
3522," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3523,Service Advisor Training Course Book
3524," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3525,Service Advisor Training Program
3526,Advisor Training Handbook
3527,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3528,"Kiến trúc công trình công cộng - Tập 1/ Nguyễn Việt Châu, Nguyễn Hồng Thục"
3529,Custumer Satisfaction
3530,Phong điện nguồn năng lượng tái tạo cho Việt Nam
3531,Bài giảng môn chuyên đề năng lượng tái tạo
3532,Internal combustion engine fundamentals / John B. Heywood
3533,An introduction to combustion: Consepts and Applications/Stephen R. Turns
3534,Thiết kế kiền trúc nhà ở và nhà thương mại/Thomas Obermeyer
3535,Ứng dụng máy tính trong mộ phỏng động cơ
3536,Engineering Fundamentals of the Internal Combustion Engine
3537,Advanced Engine Technology
3538,Tư duy và tổ hợp kiến trúc/ Đặng Thái Hoàng (Sưu tầm và Giới thiệu)
3539,"Combustion / Irvin Glassman, Richard A. Yetter, Nick G. Glumac"
3540,Ngôn ngữ và hình thức kiến trúc/Đặng Thái Hoàng
3541,The Thermodynamics and Gas Dynamics of Internal Combustion Engine
3542," Thiết kế kiến trúc nhà ở dân dụng/Nguyễn Đức Thiềm, Trần Bút"
3543,"Kiến trúc công trình công cộng/Nguyễn Việt Châu, Nguyễn Thúc Hoàng"
3544,Thực tập động cơ đốt trong
3545,Thực tập hệ thống điều khiển động cơ
3546,Động cơ đốt trong
3547,Tính toán động cơ đốt trong
3548,Điện động cơ và điều khiển động cơ/ Đỗ Văn Dũng
3549,Hệ thống điện thân xe và điều khiển tự động trên ô tô/ Đỗ Văn Dũng
3550,"Fundamentals of Engineering Graphics, Cesil Jesen"
3551,"Automobile electrical and electronic system, 3rd edition"
3552,"Understanding automotive electronics, 8th edition"
3553,"Động cơ đốt trong 2:Giáo trình dành cho sinh viên Đại học chính quy, Đại học khối k3/7/Nguyễn Văn Trạng"
3554,Design of Automotive Engines
3555,Vẽ kiến trúc - Tập 2/Đặng Văn Cứ- Nguyễn Văn Tuấn
3556,The Internal Combustion Engine in Theory and Practice
3557,"Động cơ đốt trong 1:Môn học: 1230021 - Động cơ đốt trong 1; Giáo trình cho sinh viên đại học, cao đẳng, khối K/Nguyễn Văn Trạng"
3558,Nguyên lý động cơ đốt trong /Nguyễn Tất Tiến
3559,"Bài tập vẽ kiến trúc - Tập 1/Trần Hữu Quế, Nguyễn Văn Tuấn"
3560,Internal combustion engine fundamentals / John B. Heywood
3561,Engineering Fundamentals of the Internal Combustion Engine
3562,"Bản vẽ kỹ thuật tiêu chuẩn quốc tế/Trần Hữu Quế, Nguyễn Văn Tuấn(dịch)"
3563,"Hình học họa hình - Tập 1:Phương pháp hai hình chiếu thẳng góc, Phương pháp hình chiếu trục đo/Nguyễn Đình Điện (Chủ biên), Đỗ Mạnh Môn"
3564,Giáo trình nhập môn Công nghệ Kỹ thuật Ô tô
3565,Giáo trình điện tử nhập môn Công nghệ Kỹ thuật Ô tô
3566,Engineering: Issues Challenges and Opportunities for Development
3567,Introduction to Engineering Ethics
3568,"Exploring Engineering – An Introduction to Engineering and Design, 4th Edition"
3569,Tài liệu đào tạo TEAM 21
3570,Toyota computer control system
3571,Advanced automotive fault diagnosis
3572,"Diagnosis and troubleshooting of automotive electrical, electronic and computer system"
3573,"Hóa phân tích:Dùng cho sinh viên không chuyên Hóa/Hồ Thị Yêu Ly, Phan Thị Anh Đào"
3574,"Automotive fuel and emissions control systems, 4th edition"
3575,"Fundamentals of analytical chemistry / Douglas A. Skoog, Donald M. West, F. James Holler, Stanley R. Crouch"
3576,Giáo trình thực tập động cơ đốt trong
3577,Auto engine repair (6th ed.)
3578,"Automotive Engines: Diagnosis, Repair, Rebuilding (6th Edition)"
3579,Bài giảng Công nghệ chế biến lương thực
3580,Food additives
3581,Advanced automotive fault diagnosis
3582,Analytical methods for food additives
3583,"Diagnosis and troubleshooting of automotive electrical, electronic and computer system"
3584, Handbook of herbs and spices
3585,"Automotive fuel and emissions control systems, 4th edition"
3586,"Principles of fermentation technology / Peter F. Stanbury, Allan Whitaker, Stephen J. Hall"
3587,Bài giảng Công nghệ lên men
3588,Microbial Growth Kinetics
3589,Practical Fermentation Technology
3590,"Vẽ kỹ thuật xây dựng:Môn học: 1217100 - Vẽ kỹ thuật trong xây dựng; Đã được Hội đồng môn học của Bộ Giáo dục và Đào tạo thông qua dùng làm tài liệu giảng dạy cho các trường Đại học Kĩ thuật/Đoàn Như Kim, Nguyễn Quang Cự, Dương Tiến Thọ"
3591,Hóa sinh học: Đã được hội đồng thẩm định sách của bộ giáo dục và đào tạo giới thiệu làm sách dùng chung cho các trường đại học sư phạm
3592,Tính toán nhiệt và Động lực học động cơ đốt trong
3593,Nguyên lý động cơ đốt trong /Nguyễn Tất Tiến
