ID_Mon,TenMon,KyHieu,TinhTrang
1625,Chuyên đề Doanh nghiệp (Kiến trúc nội thất),SCIC421516,16
1626,Lãnh đạo và kinh doanh trong kỹ thuật (Kiến trúc nội thất),BLIE425816,16
1627,Đồ án thiết kế Nội thất nhà ở 1,APID220616,16
1628,Đồ án thiết kế Nội thất nhà ở 2,APID320316,16
1629,Đồ án thiết kế Nội thất nhà ở 3,APID320716,16
1630,Đồ án thiết kế Nội thất công trình công cộng 1,APID320816,16
1631,Đồ án thiết kế Nội thất công trình công cộng 2,APID420116,16
1632,Đồ án thiết kế Nội thất công trình công cộng 3,APID420216,16
1633,Đồ án sản xuất và thi công các sản phẩm nội ngoại thất,MANU320616,16
1634,Đồ án thiết kế Nội thất công trình thông minh,APID420416,16
1635,Đồ án thiết kế Nội Ngoại thất tổng hợp,APID430516,16
1636,Đồ án cải tạo nhà ở,RENO420316,16
1637,Thực tập - Tham quan,VIST410716,16
1638,Thực tập tốt nghiệp (Kiến trúc nội thất),GRAP420616,16
1639,Khóa luận tốt nghiệp Kiến trúc nội thất,FIND490816,16
1640,Nghệ thuật nhiếp ảnh,PHOT420816,16
1641,Tranh chất liệu,PAIN420916,16
1642,Tạo dáng công nghiệp,SHAP421016,16
1643,Các xu hướng nội thất ,TEND421216,16
1644,Nội thất các công trình cải tạo bảo tồn,FUCO421316,16
1645,Công nghệ và vật liệu nội thất mới,TEMA421416,16
1646,Nhập môn ngành KTXDCTGT,INTE130122,22
1647,Thủy lực và thủy văn,HYDR230222,22
1648,Thiết kế đường 1,ROAD330322,22
1649,Thiết kế đường 2,ROAD330422,22
1650,Đồ án thiết kế đường,ROAP310622,22
1651,Thiết kế cầu BTCT,CBRI330522,22
1652,Đồ án thiết kế cầu BTCT,CBRP310722,22
1653,Thi công cầu,BRIE320922,22
1654,Thi công đường,ROAE320822,22
1655,Đồ án thi công đường,CORP312822,22
1656,Thiết kế cầu thép,SBRI331022,22
1657,Đồ án thiết kế cầu thép,SBRP311222,22
1658,Mố trụ và nền móng cầu,ABUT331322,22
1659,Đồ án mố trụ và nền móng cầu,SUBP311822,22
1660,Chuyên đề tốt nghiệp (KTXDCTGT),GRDS433522,22
1661,Chuyên đề Doanh nghiệp (KTXDCTGT),SCIC423222,22
1662,Lãnh đạo và kinh doanh trong kỹ thuật (KTXDCTGT),BLIE323322,22
1663,TT Ứng dụng tin học trong thiết kế đường,ITRP311622,22
1664,TT ứng dụng tin học trong thiết kế cầu,ITBP311722,22
1665,Thí nghiệm cầu đường,ROAT311122,22
1666,TT Tốt nghiệp (KTXDCTGT),ENGP441922,22
1667,Khóa luận tốt nghiệp,THES471522,22
1668,Nền đường trên đất yếu,ROWS422122,22
1669,Vật liệu xây dựng tiên tiến ,AMAT422222,22
1670,Đô thị xanh và thông minh,GICI422322,22
1671,Kiến trúc – cảnh quan cầu đường,ARCT422422,22
1672,Quy hoạch và quản lý GT,TRAN422522,22
1673,Đường mêtrô – đường sắt ,METR421422,22
1674,Đường hầm ô tô,TUNN422722,22
1675,Kiểm định và khai thác cầu đường,OPEB422022,22
1676,Nhập môn ngành QLXD,ITCM131419,19
1677,Cơ học đất,SOME240318,18
1678,Đồ án kỹ thuật thi công,COMP312019,19
1679,Tổ chức và quản lý xây dựng,COMA331719,19
1680,Đồ án tổ chức và QLXD,COMP312119,19
1681,Quản trị tài nguyên và ATLĐ,CMSM321519,19
1682,Quản lý hệ thống MEP,MEPM422219,19
1683,Lập và thẩm định dự án đầu tư xây dựng,FACP421919,19
1684,Đồ án lập dự án đầu tư xây dựng,PCPF412619,19
1685,Dự toán và định giá xây dựng,BEAE322419,19
1686,Đồ án lập dự toán công trình xây dựng,PBEE412719,19
1687,Chuyên đề tốt nghiệp (QLXD),GRDS433719,19
1688,Chuyên đề Doanh nghiệp (QLXD),SCIC424119,19
1689,Lãnh đạo và kinh doanh trong kỹ thuật (QLXD),BLIE324019,19
1690,TT Phân tích thống kê,STAP212819,19
1691,TT Đấu thầu,PETP412919,19
1692,Khóa luận tốt nghiệp,THES473819,19
1693,Pháp luật xây dựng,COLA322519,19
1694,Marketing trong xây dựng,COMA323119,19
1695,Quản lý vận hành công trình,PMAO423319,19
1696,Hệ thống thông tin địa lý - GIS,GEIS223419,19
1697,Quản lý chất lượng trong xây dựng,QCCE423519,19
1698,Kế toán quản trị,MAAC323619,19
1699,Phân tích hoạt động sản xuất kinh doanh trong DNXD,COBA323719,19
1700,Tổ chức và quản lý sàn giao dịch bất động sản,OMRE423819,19
1701,Nhập môn ngành QLVHHT,IIEM130122,22
1702,Dự toán xây dựng hạ tầng,CEOI420922,22
1703,Cơ sở hạ tầng ,INEN340222,22
1704,ĐA cơ sở hạ tầng ,POIE310322,22
1705,Quy hoạch hệ thống giao thông đô thị,UTSP421122,22
1706,Quản lý dự án đầu tư xây dựng hạ tầng,IPMA330422,22
1707,ĐA quản lý dự án đầu tư xây dựng hạ tầng,PIPM310522,22
1708,Tổ chức và quản lý thi công hạ tầng,OMIC330822,22
1709,ĐA tổ chức và quản lý thi công hạ tầng,POMI310922,22
1710,ITS trong quản lý giao thông,ITSM420722,22
1711,Duy tu và bảo dưỡng hạ tầng,INMA420622,22
1712,Hệ thống kiểm soát an ninh an toàn,SSSY337545,45
1713,Hệ thống cấp nước và xử lý nước thải,WSWT341022,22
1714,Chuyên đề Doanh nghiệp (QLVHHT),SCIC421422,22
1715,TT Tốt nghiệp (QLVHHT),ENPR441522,22
1716,Khóa luận tốt nghiệp,THSI471622,22
1717,Hệ thống Logistics,LOSY421722,22
1950,Anh văn chuyên ngành Luật 1,LEEL222339,39
1951,Anh văn chuyên ngành Luật 2,LEEL232439,39
1952,Chuyên đề Nghề Luật (chuyên đề doanh nghiệp),SLCA426839,39
1953,Công pháp quốc tế,IPUB333039,39
1954,Kinh tế đại cương,GEEC22010,0
1955,Kỹ năng giải quyết vụ việc dân sự,SCCS436039,39
1956,Kỹ năng nghiên cứu và phân tích án lệ,CASE436139,39
1957,Kỹ năng soạn thảo văn bản pháp luật,DRAF223639,39
1958,Kỹ năng tư vấn - đàm phán và soạn thảo hợp đồng thương mại.,CNDS436339,39
1959,Kỹ năng tư vấn- giải quyết tranh chấp kinh doanh-thương mại,CBTS436439,39
1960,Kỹ năng tư vấn pháp lý trong lĩnh vực dân sự,SLCC435939,39
1961,Kỹ năng tư vấn trong lĩnh vực sở hữu trí tuệ,SCIN436239,39
1962,Lịch sử Nhà nước và pháp luật,HOSL121439,39
1963,Lịch sử văn minh thế giới,HOWC225139,39
1964,Logic học ,LOGI130739,39
1965,Luật cạnh tranh,COMP324839,39
1966,Luật dân sự 1,CIVI231939,39
1967,Luật dân sự 2,CIVI332039,39
1968,Luật đất đai ,LAND333439,39
1969,Luật hành chính ,ADMI231639,39
1970,Luật Hiến pháp,CONS221539,39
1971,Luật hình sự 1,CRIM231739,39
1972,Luật hình sự 2,CRIM321839,39
1973,Luật hôn nhân và gia đình,MAFA323539,39
1974,Luật lao động,LABO333339,39
1975,Luật môi trường,ENVI325539,39
1976,Luật ngân hàng,BANK334539,39
1977,Luật nhà ở,HOUS334339,39
1978,Luật sở hữu trí tuệ,INTE233739,39
1979,Luật so sánh,COMP222139,39
1980,Luật Tài chính ,FINA334439,39
1981,Luật thi hành án dân sự,LECJ334139,39
1982,Luật thương mại 1,COME232839,39
1983,Luật thương mại 2,COME332939,39
1984,Luật thương mại quốc tế,ICOM333239,39
1985,Luật tố tụng dân sự,CIVP322739,39
1986,Luật tố tụng hành chính,AMDP322639,39
1987,Luật tố tụng hình sự,CRIP322539,39
1988,Lý luận Nhà nước và pháp luật 1,TOSL121239,39
1989,Lý luận Nhà nước và pháp luật 2,TOSL231339,39
1990,Nhập môn ngành Luật,INTL130639,39
1991,Pháp luật chuyên sâu về bảo đảm thực hiện nghĩa vụ dân sự,LECO334039,39
1992,Pháp luật chuyên sâu về hợp đồng,CONT334239,39
1993,Pháp luật chuyên sâu về trách nhiệm bồi thường thiệt hại ngoài hợp đồng ,LDOC333939,39
1994,Pháp luật về chứng khoán và thị trường chứng khoán,LSSI436739,39
1995,"Pháp luật về công chứng, thừa phát lại và luật sư",LNBL325739,39
1996,Pháp luật về kinh doanh bất động sản,REAL436639,39
1997,Pháp luật về logistic,LOGI334639,39
1998,Pháp luật về nhượng quyền thương mại,FRAN334739,39
1999,Pháp luật về quyền con người,HUMA223839,39
2000,Pháp luật về thương mại điện tử,ECOM436539,39
2001,Phương pháp nghiên cứu khoa học Luật,RMFL225339,39
2002,Quản trị hành chính văn phòng,MANA325839,39
2003,Tâm lý học,PSYC120939,39
2004,Thực tập tốt nghiệp ,INTE424939,39
2005,Tiếng Việt thực hành,VIET225239,39
2006,Tư duy hệ thống,SYTH221139,39
2007,Tư pháp quốc tế,IPRI333139,39
2008,Ứng dụng CNTT,ITAP121139,39
2009,Xã hội học pháp luật,LSOC234639,39
2010,Administrative Document Translation,ADDT330336,36
2011,Advanced Listening-Speaking,LISP430435,35
2012,American Studies,AMST330336,36
2013,ASEAN Studies,ASST330336,36
2014,Banking Operations,BAOP431737,37
2015,Basic Writing,WRIT230135,35
2016,British Studies,BRST330336,36
2017,Business Psychology,BUPS230137,37
2018,Consecutive Interpretation,COIN330436,36
2019,Electronic Commerce,ELCO431337,37
2020,English for Business Communication,ENBC330137,37
2021,English for Business Correspondence,ENBC330537,37
2022,English for Business Negotiations and Persuasion,EBNP330337,37
2023,English for International Business Contracts,EIBC330237,37
2024,Entrepreneurship,ENTR430537,37
2025,Human Resource Management,HURM430637,37
2026,Intercultural Communication in Business,INCB431237,37
2027,Intermediate Listening-Speaking,LISP240235,35
2028,Intermediate Reading,READ230135,35
2029,International Logistics,INLO431037,37
2030,Internship,INTE470937,37
2031,Introduction to English Applied Linguistics,IEAL230137,37
2032,Investment Analysis,INAN431137,37
2033,Lịch sử văn minh thế giới,HIST230338,38
2034,Marketing Research,MARE431637,37
2035,Morphology and Syntax,MOSY230236,36
2036,Nhật ngữ 1,JAPA130138,38
2037,Nhật ngữ 2,JAPA230238,38
2038,Nhật ngữ 3,JAPA330338,38
2039,Phonetics and Phonology,PHONE130136,13
2040,Pragmatics,PRAG430436,36
2041,Pre-inter Listening-Speaking,LISP240135,35
2042,Principles of Accounting,PRAC330337,37
2043,Principles of Economics,PREC330237,37
2044,Principles of Marketing,PRMA330437,37
2045,Project,PROJ461537,37
2046,Research Methodology,REME430737,37
2047,Semantics,SEMA230236,36
2048,Seminar Series in Business,SSBU320837,37
2049,Thesis,THES491437,37
2050,Tiếng Trung 1,CHIN130138,38
2051,Tiếng Trung 2,CHIN230238,38
2052,Tiếng Trung 3,CHIN330338,38
2053,Upper-inter Listening-Speaking,LISP340335,35
2054,Cấu trúc rời rạc,DSCC235864,64
2055,Chuyên đề Doanh nghiệp (KTMT),COOP427164,64
2056,Điện tử 1,ELEC330262,62
2057,Điện tử 2,ELEC430362,62
2058,Đồ án 1,SEPR415564,64
2059,Đồ án 2,SEPR415964,64
2060,Hệ điều hành thời gian thực,RTOS345264,64
2061,Khóa luận tốt nghiệp,CAPR408964,64
2062,Mạch điện ,ELCI240144,44
2063,Nhập môn ngành CNKT máy tính,ICET135064,64
2064,Thiết kế hệ thống và vi mạch số,DDCS336764,64
2065,Thiết kế kết hợp HW/SW ,HSCD446164,64
2066,Thiết kế vi mạch tích hợp số,DICD436264,64
2067,TT Kỹ thuật số ,DIPR310263,63
2068,TT Thiết kế hệ thống và vi mạch số,DDCL316764,64
2069,TT Thiết kế vi mạch tích hợp số,DICL416264,64
2070,TT Tốt nghiệp,INTE427464,64
2071,Pragmatics,PRAG430436,36
2072,Thực hành Bếp Âu Á,AECP222553,53
2073,Thực hành Bánh Á,ASPP213053,53
2074,Quản trị tiệc,BAMA223453,53
2075,Quản lý thương hiệu,BRMA323753,53
2076,Giao tiếp trong kinh doanh,BUCO232353,53
2077,Chuyên đề doanh nghiệp,BUSI425153,53
2078,Kế toán nhà hàng,CARE344153,53
2079,Anh văn chuyên ngành bếp,COEN222853,53
2080,Hành vi khách hàng,CUBE222253,53
2081,Văn hóa ẩm thực,CUCU232053,53
2082,Nghiệp vụ bếp,CUTH131753,53
2083,Quản trị bar,DRPM333853,53
2084,TH Pha chế thức uống,DRPP323953,53
2085,Kỹ năng giao tiếp tiếng Anh 1,ENCS140026,26
2086,Kỹ năng giao tiếp tiếng Anh 2,ENCS240026,26
2087,TH Quản trị tiệc,ESMP324953,53
2088,TH Dự án ẩm thực,ESPP314253,53
2089,Quản lý chất lượng dịch vụ ăn uống,ESQM324453,53
2090,Thực hành Bánh Âu,EUPP223153,53
2091,Tổ chức sự kiện,EVMA333353,53
2092,Tin học chuyên ngành,FBSO436053,53
2093,Quản trị tài chính,FIMA324753,53
2094,Trang trí hoa,FLAR425653,53
2095,Hóa học thực phẩm,FOCH130753,53
2096,Vệ sinh an toàn thực phẩm,FOHY121853,53
2097,Nguyên liệu thực phẩm,FOMA121653,53
2098,Dinh dưỡng thực phẩm,FONU130953,53
2099,Thực hành trang trí món ăn và tiệc,FPDP224253,53
2100,Đồ họa ứng dụng,GDAP231253,53
2101,Tổng quan du lịch,GETO130653,53
2102,Thực tập tốt nghiệp,GRPR424353,53
2103,Khóa luận tốt nghiệp,GRTH475453,53
2104,Quản trị nguồn nhân lực,HRMA222753,53
2105,Quản trị suất ăn Công nghiệp,ICSM332653,53
2106,Ứng dụng CNTT,ITAP138785,85
2107,Quản lý Bếp,KIMA332653,53
2108,Trang điểm,MAUP425853,53
2109,Quản trị du lịch và sự kiện,MICE426253,53
2110,Quản trị hành chánh văn phòng,OFMA130853,53
2111,Nghiệp vụ bánh,PATH222453,53
2112,Đồ án xây dựng ý tưởng,PRBI325253,53
2113,Đồ án quản trị nhà hàng,PRRM425353,53
2114,Lễ tân,RECE336953,53
2115,Anh văn chuyên ngành Nhà hàng,REEN323653,53
2116,Quản trị nhà hàng và chất lượng dịch vụ,RQSM333253,53
2117,Quản trị bán hàng,SAMA426153,53
2118,Quản trị chuỗi cung ứng,SCMA324553,53
2119,Nghệ thuật trang trí món ăn,STFO224653,53
2120,Quản trị chiến lược,STMA223553,53
2121,Quản trị khởi nghiệp,STMA324053,53
2122,Nghiệp vụ Bàn,TASE332453,53
2123,Thực hành Bếp Việt,VCPR121953,53
2124,Thực hành Bánh Việt,VCPR224053,53
2125,Mạch điện tử 1,ELEC230262,NULL
2126,Mạch điện tử 2,ELEC330362,NULL
2127,Thực tập tốt nghiệp,INTE429364,NULL
2128,Khóa Luận Tốt Nghiệp,CAPR409964,NULL
2129,Lập trình Android trong ứng dụng điều khiển, APCA331363,NULL
2130,Hệ thống thông minh,ITSY124763,NULL
2131,AI và ứng dụng,AIAP124863,NULL
2132,TT AI và ứng dụng,PRAI124163,NULL
2133,Máy học,MALE330863,NULL
2134,Truyển hình số và đa phương tiện,TVMU331563.,NULL
2135,Toán cao cấp cho kỹ sư 1,MATH 133101,NULL
2136,Xác suất – thống kê ứng dụng,MATH 132901,NULL
2137,Toán ứng dụng,MATH 133401,NULL
2138,Toán cao cấp cho kỹ sư,MATH 143301,NULL
2139,Mạch điện tử 1,BAEL230262,NULL
2140,Pragmatics,PRAG430436,NULL
2141,Toán ứng dụng trong xây dựng ,AMCO331421,NULL
2142,Đồ án cơ sở hạ tầng,POIE320322,NULL
2143,Hệ thống kiểm soát an ninh an toàn,SSSY427545,NULL
2144,Đồ án Hệ thống điện công trình ,CEPP421045,NULL
2145,Đồ án Hệ thống tự động hóa công trình,ASCP420146,NULL
2146,Thiết kế trang phục cưới,WDDE433451,NULL
2147,Mỹ thuật trang phục,ARCL224561,NULL
2148, Công nghệ CAD ngành may,CAAP345751,NULL
2149,Kỹ thuật cảm biến và xử lý tín hiệu,SASC430546,NULL
2150,Robot Nâng Cao,AROB434046,NULL
2151,IoT và Ứng dụng,ITAA433946,NULL
2152,Hệ thống điều khiển tự động nâng cao,AACS 320546,NULL
2153,"An toàn, Sức khỏe và Môi trường trong Xây dựng",HSEC324019,NULL
2154,Nguồn Dự Phòng Và Hệ Thống ATS,SSAS428045,NULL
2155,Hệ thống BMS, BMSY428345,NULL
2156,Kỹ thuật xử lý nước cấp,SWTR341610,NULL
2157,Kỹ thuật xử lý nước thải,WWTR341910,NULL
2158,Kỹ thuật xử lý khí thải,APCT342310,NULL
2159,Quản lý và Xử Lý Chất Thải Rắn và Nguy Hại,SHWM341810,NULL
2160,ĐỒ ÁN TỐT NGHIỆP ,THSI401622,NULL
2161,Anh văn chuyên ngành thiết kế thời trang,ENFD325252,NULL
2162,Chuyên đề doanh nghiệp,TAWE422852,NULL
2163,Công nghiệp thời trang,FAIN421352,NULL
2164,Đồ án thiết kế thời trang ấn tượng,CRFA422652,NULL
2165,Hình hoạ màu ,CODW330952,NULL
2166,Kỹ thuật dàn trang,PALT32455,NULL
2167,Lịch sử trang phục dân tộc,HICL120252,NULL
2168,Minh họa thời trang kỹ thuật số 2D,DFIL333852,NULL
2169,Nghiên cứu phát triển ý tưởng thiết kế thời trang,IDDE221252,NULL
2170,Thiết kế đồng phục,UNID324652,NULL
2171,Thiết kế thời trang kỹ thuật số 3D,DIFD343952,NULL
2172,Thiết kế thời trang trên Dress Form,FDDF331952,NULL
2173,Xây dựng phong cách,FAST422452,NULL
2174,Xử lý hình ảnh thời trang,FAPP322552,NULL
