"ID_Mon","TenMon","KyHieu","FileDeCuong","ID_Khoa","ID_BoMon","ID_LoaiMon","TinhTrang"
"1302","Xử lý file cho TKĐH","PRGD441556",NULL,NULL,NULL,NULL,NULL
"1303","Thực tập 2 (Thực tập đồ họa)","PRCG311056",NULL,NULL,NULL,NULL,NULL
"1304","Thực tập 4 (Thực tập ảnh động)","INGD142456",NULL,NULL,NULL,NULL,NULL
"1305","Thực tập 5 (Thực tập ký họa)","PRSK323156",NULL,NULL,NULL,NULL,NULL
"1306","Thực tập tốt nghiệp","WOPR424856",NULL,NULL,NULL,NULL,NULL
"1307","Khóa luận tốt nghiệp","THES474956",NULL,NULL,NULL,NULL,NULL
"1308","Chuyên đề tốt nghiệp","SPTO435256",NULL,NULL,NULL,NULL,NULL
"1309","Kỹ năng xây dựng kế hoạch","PLSK320605",NULL,NULL,NULL,NULL,NULL
"1310","Lịch sử văn minh thế giới","INMA225056",NULL,NULL,NULL,NULL,NULL
"1311","Tư duy hệ thống","SYTH220505",NULL,NULL,NULL,NULL,NULL
"1312","Công nghệ chế bản","PRTE333256",NULL,NULL,NULL,NULL,NULL
"1313","Công nghệ gia công sau in","POST332157",NULL,NULL,NULL,NULL,NULL
"1314","Thiết kế 1 (Thiết kế 3D1)","DESI335056",NULL,NULL,NULL,NULL,NULL
"1315","Thiết kế 2 (Thiết kế 3D2)","DEWE335156",NULL,NULL,NULL,NULL,NULL
"1316","Quản trị màu","COMA431756",NULL,NULL,NULL,NULL,NULL
"1317","CN TP sách và gia tăng giá trị tờ in","VAAD421057",NULL,NULL,NULL,NULL,NULL
"1318","Thiết kế trang phục nữ","WODE231452",NULL,NULL,NULL,NULL,NULL
"1319","Thiết kế trang phục nam","MEDE231452",NULL,NULL,NULL,NULL,NULL
"1320","Nhập môn ngành Công nghệ Kỹ thuật In","INPR130155",NULL,NULL,NULL,NULL,NULL
"1321","Ứng dụng Matlab trong Công nghệ in","MPRE230156 ",NULL,NULL,NULL,NULL,NULL
"1322","Cơ điện tử trong ngành in","MEPR230455",NULL,NULL,NULL,NULL,NULL
"1323","Đại cương về sản xuất in","GEPR230255",NULL,NULL,NULL,NULL,NULL
"1324","LT màu và phục chế trong ngành in","CTRE230256",NULL,NULL,NULL,NULL,NULL
"1325","An toàn lao động và QL bảo trì thiết bị","SEMM330755",NULL,NULL,NULL,NULL,NULL
"1326","Anh văn chuyên ngành in","ENGR330356",NULL,NULL,NULL,NULL,NULL
"1327","Vật liệu in","PRMA230257",NULL,NULL,NULL,NULL,NULL
"1328","Thực hành - Thí nghiệm vật liệu in","LAPM210357",NULL,NULL,NULL,NULL,NULL
"1329","Nghệ thuật trình bày ấn phẩm","GRDE330456",NULL,NULL,NULL,NULL,NULL
"1330","ĐA Nghệ thuật trình bày ấn phẩm","PRGD310556",NULL,NULL,NULL,NULL,NULL
"1331","Công nghệ chế bản","PRTE340756",NULL,NULL,NULL,NULL,NULL
"1332","ĐA chế bản","PrPR310856",NULL,NULL,NULL,NULL,NULL
"1333","Công nghệ in","PRTE340555",NULL,NULL,NULL,NULL,NULL
"1334","ĐA Công nghệ in","PRJP310655",NULL,NULL,NULL,NULL,NULL
"1335","Công nghệ gia công sau in","POPR340457",NULL,NULL,NULL,NULL,NULL
"1336","ĐA Công nghệ gia công sau in","PRPO310457",NULL,NULL,NULL,NULL,NULL
"1337","Kinh tế & Tổ chức sản xuất in","PRMA330657",NULL,NULL,NULL,NULL,NULL
"1338","ĐA Kinh tế & Tổ chức sản xuất in","PRPM310757",NULL,NULL,NULL,NULL,NULL
"1339","Quản lý chất lượng sản phẩm in","PRQM330855",NULL,NULL,NULL,NULL,NULL
"1340","ĐA Quản lý chất lượng sản phẩm in","PPQM310955",NULL,NULL,NULL,NULL,NULL
"1341","Liên kết doanh nghiệp","COOP422355",NULL,NULL,NULL,NULL,NULL
"1342","TT Chế tạo khuôn In","PRPM311456",NULL,NULL,NULL,NULL,NULL
"1343","TT Kiểm tra và xử lý file","PRPA311256",NULL,NULL,NULL,NULL,NULL
"1344","TT TK cấu trúc bao bì và định hình hộp","PDPF310857",NULL,NULL,NULL,NULL,NULL
"1345","TT Bình trang điện tử","PRDI311356",NULL,NULL,NULL,NULL,NULL
"1346","TT In offset","PROP321055",NULL,NULL,NULL,NULL,NULL
"1347","TT Thành phẩm","PRPP320957",NULL,NULL,NULL,NULL,NULL
"1348","Đồ án tốt nghiệp","THES471955",NULL,NULL,NULL,NULL,NULL
"1349","Hóa hữu cơ","OCHE226903",NULL,NULL,NULL,NULL,NULL
"1350","Hóa lý in","PHCH130157",NULL,NULL,NULL,NULL,NULL
"1351","Kiểm tra và xử lý dữ liệu","DPRF431556",NULL,NULL,NULL,NULL,NULL
"1352","Công nghệ in offset","OFPR431255",NULL,NULL,NULL,NULL,NULL
"1353","Công nghệ In bao bì","PAPR431355",NULL,NULL,NULL,NULL,NULL
"1354","TK cấu trúc và thành phẩm bao bì","CDPF431257",NULL,NULL,NULL,NULL,NULL
"1355","Thực tập chuyên ngành Trước In 1","MPPP431856",NULL,NULL,NULL,NULL,NULL
"1356","Thực tập chuyên ngành Trước In 2","MPPP431956",NULL,NULL,NULL,NULL,NULL
"1357","Thực tập tốt nghiệp Trước In","WSPP442156",NULL,NULL,NULL,NULL,NULL
"1358","Thực tập theo chuyên ngành In 1","MPPR431555",NULL,NULL,NULL,NULL,NULL
"1359","Thực tập theo chuyên ngành In 2","MPPR431655",NULL,NULL,NULL,NULL,NULL
"1360","Thực tập tốt nghiệp In","WSPR441855",NULL,NULL,NULL,NULL,NULL
"1361","Thực tập chuyên ngành Sau In 1","MPPO431357",NULL,NULL,NULL,NULL,NULL
"1362","Thực tập chuyên ngành Sau In 2","MPPO431457",NULL,NULL,NULL,NULL,NULL
"1363","Thực tập tốt nghiệp Sau In","WSPO441657",NULL,NULL,NULL,NULL,NULL
"1364","Chuyên đề tốt nghiệp","SPTO432355",NULL,NULL,NULL,NULL,NULL
"1365","Truyền động điện","ETDR336429",NULL,NULL,NULL,NULL,NULL
"1366","Nhập môn ngành CNVL","INME130212",NULL,NULL,NULL,NULL,NULL
"1367","Giáo dục quốc phòng 2","GDQP008032",NULL,NULL,NULL,NULL,NULL
"1368","Giáo dục quốc phòng 3","GDQP008033",NULL,NULL,NULL,NULL,NULL
"1369","Nhiệt động lực học vật liệu","TDMA230312",NULL,NULL,NULL,NULL,NULL
"1370","Cơ học lượng tử và vật lý nguyên tử","QMAP234012",NULL,NULL,NULL,NULL,NULL
"1371","Vật lý chất rắn","SLSP230512",NULL,NULL,NULL,NULL,NULL
"1372","Thí nghiệm hóa lý","EPCH217103",NULL,NULL,NULL,NULL,NULL
"1373","Hóa vô cơ","ICHE227003",NULL,NULL,NULL,NULL,NULL
"1374","Thí nghiệm hóa vô cơ","EICH217103",NULL,NULL,NULL,NULL,NULL
"1375","Cơ sở khoa học và công nghệ vật liệu","MATE220612",NULL,NULL,NULL,NULL,NULL
"1376","Vật liệu polymer và composite","PCMA230812",NULL,NULL,NULL,NULL,NULL
"1377","Vật liệu từ và siêu dẫn","MMSU220912",NULL,NULL,NULL,NULL,NULL
"1378","Vật liệu ceramic","CEMA221012",NULL,NULL,NULL,NULL,NULL
"1379","Hóa lý và hóa học polymer","PPPC335412",NULL,NULL,NULL,NULL,NULL
"1380","Kỹ thuật chân không","VATE331112",NULL,NULL,NULL,NULL,NULL
"1381","Kỹ thuật phân tích vật liệu","MATE336912",NULL,NULL,NULL,NULL,NULL
"1382","Vật liệu bán dẫn","SEMA320712",NULL,NULL,NULL,NULL,NULL
"1383","Công nghệ vi chế tạo","MIFT354312",NULL,NULL,NULL,NULL,NULL
"1384","Công nghệ nano","NATE331712",NULL,NULL,NULL,NULL,NULL
"1385","Thí nghiệm cơ sở ngành CNVL","FEMT336812",NULL,NULL,NULL,NULL,NULL
"1386","Chuyên đề doanh nghiệp CNVL","SEMI325512",NULL,NULL,NULL,NULL,NULL
"1387","Sức khỏe và An toàn lao động","OCSH115612",NULL,NULL,NULL,NULL,NULL
"1388","Hệ vi cơ điện tử","MEMS332212",NULL,NULL,NULL,NULL,NULL
"1389","Pin năng lượng mặt trời","SOCE331612",NULL,NULL,NULL,NULL,NULL
"1390","Linh kiện bán dẫn","SMDE321512",NULL,NULL,NULL,NULL,NULL
"1391","Mô phỏng linh kiện bán dẫn","SEDS325812",NULL,NULL,NULL,NULL,NULL
"1392","Thí nghiệm chuyên ngành vật liệu bán dẫn","EXSE332312",NULL,NULL,NULL,NULL,NULL
"1393","Kỹ thuật gia công polymer","PPTE332412",NULL,NULL,NULL,NULL,NULL
"1394","Kỹ thuật sản xuất các chất cao phân tử","POFE331812",NULL,NULL,NULL,NULL,NULL
"1395","Polymer sinh học và ứng dụng","BBPO323912",NULL,NULL,NULL,NULL,NULL
"1396","Các phương pháp phân tích và đánh giá vật liệu polymer và cao su","MEPO322712",NULL,NULL,NULL,NULL,NULL
"1397","Thí nghiệm chuyên ngành vật liệu polymer","EXPO332812",NULL,NULL,NULL,NULL,NULL
"1398","Thực tập tốt nghiệp","APMT346712",NULL,NULL,NULL,NULL,NULL
"1399","Vật liệu tích trữ và chuyển hóa năng lượng (chuyên ngành vật liệu điện tử bán dẫn)","MESC335312",NULL,NULL,NULL,NULL,NULL
"1400","Công nghệ sơn và lớp phủ bề mặt (chuyên ngành vật liệu polymer composite)","TPSC335212",NULL,NULL,NULL,NULL,NULL
"1401","Khóa luận tốt nghiệp","GRAT474912",NULL,NULL,NULL,NULL,NULL
"1402","Chuyên đề tốt nghiệp 1","STOG436212",NULL,NULL,NULL,NULL,NULL
"1403","Chuyên đề tốt nghiệp 2","STOG446312",NULL,NULL,NULL,NULL,NULL
"1404","Toán cho kỹ sư","MATH143301",NULL,NULL,NULL,NULL,NULL
"1405","Tin hoc kỹ thuật","INEP130112",NULL,NULL,NULL,NULL,NULL
"1406","Tiếng anh chuyên ngành Công nghệ vật liệu","ENMT327012",NULL,NULL,NULL,NULL,NULL
"1407","Pin nhiên liệu","FUCE332112",NULL,NULL,NULL,NULL,NULL
"1408","Kỹ thuật điện – điện tử","EEEN234062",NULL,NULL,NULL,NULL,NULL
"1409","Hóa kỹ thuật môi trường","ENEC230410",NULL,NULL,NULL,NULL,NULL
"1410","Nhiệt động lực học","TDMA235012",NULL,NULL,NULL,NULL,NULL
"1411","Các hiện tượng truyền dẫn cơ bản","TRPH235112",NULL,NULL,NULL,NULL,NULL
"1412","Cơ học lượng tử","QUME235212",NULL,NULL,NULL,NULL,NULL
"1413","Pin năng lượng mặt trời","SOCE335312",NULL,NULL,NULL,NULL,NULL
"1414","Nano transistor","NATR335412",NULL,NULL,NULL,NULL,NULL
"1415","Triết học Mác-Lênin","LLCT 130105",NULL,NULL,NULL,NULL,NULL
"1416","Kinh tế chính trị Mác – Lênin","LLCT 120205",NULL,NULL,NULL,NULL,NULL
"1417","Chủ nghĩa xã hội khoa học","LLCT 120405",NULL,NULL,NULL,NULL,NULL
"1418","Tư tưởng Hồ Chí Minh","LLCT 120314",NULL,NULL,NULL,NULL,NULL
"1419","Lịch sử Đảng Cộng sản Việt Nam","LLCT 220514",NULL,NULL,NULL,NULL,NULL
"1420","Pháp luật đại cương","GELA 220405",NULL,NULL,NULL,NULL,NULL
"1421","Tâm lý học đại cương","PSYC230191",NULL,NULL,NULL,NULL,NULL
"1422","Quản lý nhà nước ","PSEM320391",NULL,NULL,NULL,NULL,NULL
"1423","Nhật ngữ 1","JAPA 130138",NULL,NULL,NULL,NULL,NULL
"1424","Nhật ngữ 2","JAPA 230238",NULL,NULL,NULL,NULL,NULL
"1425","Nhật ngữ 3","JAPA 330338",NULL,NULL,NULL,NULL,NULL
"1426","Nhập môn ngành Sư phạm tiếng Anh","ITTE 130138",NULL,NULL,NULL,NULL,NULL
"1427","Pre-intermediate Listening-Speaking","LISP 240135",NULL,NULL,NULL,NULL,NULL
"1428","Intermediate Listening-Speaking","LISP 240235",NULL,NULL,NULL,NULL,NULL
"1429","Upper-intermediate Listening-Speaking","LISP 340335",NULL,NULL,NULL,NULL,NULL
"1430","Advanced Listening-Speaking","LISP 430435",NULL,NULL,NULL,NULL,NULL
"1431","Basic Writing","WRIT 230135",NULL,NULL,NULL,NULL,NULL
"1432","Academic Writing","WRIT 330235",NULL,NULL,NULL,NULL,NULL
"1433","Critical Writing","WRIT 330335",NULL,NULL,NULL,NULL,NULL
"1434","Intermediate Reading","READ 230135",NULL,NULL,NULL,NULL,NULL
"1435","Upper-intermediate Reading","READ 330235",NULL,NULL,NULL,NULL,NULL
"1436","Phonetics & Phonology","PHON 230136",NULL,NULL,NULL,NULL,NULL
"1437","Morphology & Syntax","MOSY 230236",NULL,NULL,NULL,NULL,NULL
"1438","ASEAN Studies","ASST 330336",NULL,NULL,NULL,NULL,NULL
"1439","Semantics","SEMA 230336",NULL,NULL,NULL,NULL,NULL
"1440","British Studies","BAST 330336",NULL,NULL,NULL,NULL,NULL
"1441","American Studies","AMST 330336",NULL,NULL,NULL,NULL,NULL
"1442","English for Electronic & Electrical Engineering","ENEE330337 ",NULL,NULL,NULL,NULL,NULL
"1443","English for Mechanical Engineering","ENME 330437",NULL,NULL,NULL,NULL,NULL
"1444","English for IT","ENIT 330237",NULL,NULL,NULL,NULL,NULL
"1445","Introduction to Teaching Methodology","ITTM 130238",NULL,NULL,NULL,NULL,NULL
"1446","Language Skills Teaching","LASK 230338",NULL,NULL,NULL,NULL,NULL
"1447","Teaching Practice","TEPR 330438",NULL,NULL,NULL,NULL,NULL
"1448","Teaching English to Young Learners","TEYL 330538",NULL,NULL,NULL,NULL,NULL
"1449","Technology Enhanced Language Learning","TELL 330638",NULL,NULL,NULL,NULL,NULL
"1450","Material Development","MATD 430738",NULL,NULL,NULL,NULL,NULL
"1451","Research Methodology","REME 430838",NULL,NULL,NULL,NULL,NULL
"1452","Professional Experience","PREX 430938",NULL,NULL,NULL,NULL,NULL
"1453","Teaching Practicum","TPRA 461038",NULL,NULL,NULL,NULL,NULL
"1454","Khóa luận","THES 491438",NULL,NULL,NULL,NULL,NULL
"1455","Testing and Assessment","TEST 431138",NULL,NULL,NULL,NULL,NULL
"1456","Pragmatics","PRAG 430436",NULL,NULL,NULL,NULL,NULL
"1457","Second Language Acquisition (Tự chọn)","LAAC 431238",NULL,NULL,NULL,NULL,NULL
"1458","Sociolinguistics (Tự chọn)","SOCI 431338",NULL,NULL,NULL,NULL,NULL
"1459","Cơ sở Văn hóa Việt Nam","VICB 230138",NULL,NULL,NULL,NULL,NULL
"1460","Tiếng Việt Thực hành","VIPR 230238 ",NULL,NULL,NULL,NULL,NULL
"1461","Lịch sử Văn minh Thế giới ","HIST 230338 ",NULL,NULL,NULL,NULL,NULL
"1462","English for Business Communiation","EICB 330437",NULL,NULL,NULL,NULL,NULL
"1463","English for Environmental Technology ","ENET 330137",NULL,NULL,NULL,NULL,NULL
"1464","English for International Business Contracts","EIBC230337",NULL,NULL,NULL,NULL,NULL
"1465","English for Finance","ENFI330437",NULL,NULL,NULL,NULL,NULL
"1466","Nhập môn ngành CNKTCTXD","ICET130117",NULL,NULL,NULL,NULL,NULL
"1467","Lập trình ứng dụng trong XD","APCO131621",NULL,NULL,NULL,NULL,NULL
"1468","Toán ứng dụng trong XD ","AMCO131421",NULL,NULL,NULL,NULL,NULL
"1469","Kinh tế xây dựng","COEC321119",NULL,NULL,NULL,NULL,NULL
"1470","Hình họa, vẽ kỹ thuật XD","DGED12­5716",NULL,NULL,NULL,NULL,NULL
"1471","Cơ học cơ sở","FUME130221",NULL,NULL,NULL,NULL,NULL
"1472","Sức bền vật liệu","STMA240121",NULL,NULL,NULL,NULL,NULL
"1473","Cơ học đất ","SOME240118",NULL,NULL,NULL,NULL,NULL
"1474","Cơ học kết cấu","STME240517",NULL,NULL,NULL,NULL,NULL
"1475","Kết cấu bê tông cốt thép","RCST240617",NULL,NULL,NULL,NULL,NULL
"1476","Đồ án kết cấu BTCT","RCSP211017",NULL,NULL,NULL,NULL,NULL
"1477","Kết cấu thép","STST240917",NULL,NULL,NULL,NULL,NULL
"1478","Nền móng","FOEN330318",NULL,NULL,NULL,NULL,NULL
"1479","Đồ án nền móng","FENP310418",NULL,NULL,NULL,NULL,NULL
"1480","Kiến trúc","ARCH230216",NULL,NULL,NULL,NULL,NULL
"1481","Đồ án kết cấu công trình BTCT","RCBP311817",NULL,NULL,NULL,NULL,NULL
"1482","Kỹ thuật thi công","COTE340319",NULL,NULL,NULL,NULL,NULL
"1483","Tổ chức thi công","ORCO320519",NULL,NULL,NULL,NULL,NULL
"1484","Đồ án kỹ thuật & tổ chức thi công","TMCP310619",NULL,NULL,NULL,NULL,NULL
"1485","Kết cấu công trình thép","SBST321617",NULL,NULL,NULL,NULL,NULL
"1486","Đồ án kết cấu thép","SSTP311717",NULL,NULL,NULL,NULL,NULL
"1487","Kết cấu nhà cao tầng","HRBS431217",NULL,NULL,NULL,NULL,NULL
"1488","Chuyên đề tốt nghiệp (CNKTCTXD)","CAPR430618",NULL,NULL,NULL,NULL,NULL
"1489","Chuyên đề Doanh nghiệp (CNKTCTXD)","SCIC424517",NULL,NULL,NULL,NULL,NULL
"1490","Lãnh đạo và kinh doanh trong kỹ thuật (CNKTCTXD)","BLIE327017",NULL,NULL,NULL,NULL,NULL
"1491","TT Vẽ kỹ thuật trong xây dựng","ENDP114617",NULL,NULL,NULL,NULL,NULL
"1492","TT Trắc địa","SURP222819",NULL,NULL,NULL,NULL,NULL
"1493","Khảo sát và Thí nghiệm đất","SOIT220218",NULL,NULL,NULL,NULL,NULL
"1494","Thí nghiệm cơ học","METE210321",NULL,NULL,NULL,NULL,NULL
"1495","TT Vật liệu xây dựng","COMP211117",NULL,NULL,NULL,NULL,NULL
"1496","TT Ứng dụng tin học trong XD","ITCP421417",NULL,NULL,NULL,NULL,NULL
"1497","TT Kiểm định công trình","COIP424717",NULL,NULL,NULL,NULL,NULL
"1498","TT Kỹ thuật nghề xây dựng","COTP320519",NULL,NULL,NULL,NULL,NULL
"1499","TT BIM trong xây dựng","BIMP323019",NULL,NULL,NULL,NULL,NULL
"1500","TT Tốt nghiệp (CNKTCTXD)","ENGP442017",NULL,NULL,NULL,NULL,NULL
"1501","Khóa luận tốt nghiệp","THES472117",NULL,NULL,NULL,NULL,NULL
"1502","Nền móng nhà cao tầng","FHRB420718",NULL,NULL,NULL,NULL,NULL
"1503","Công trình trên nền đất yếu","SOIM420618",NULL,NULL,NULL,NULL,NULL
"1504","Thiết kế kết cấu BTCT theo ACI&EUROCODE","DCEA424917",NULL,NULL,NULL,NULL,NULL
"1505","Thiết kế kết cấu bê tông cốt sợi","DFRC425017",NULL,NULL,NULL,NULL,NULL
"1506","Kết cấu thép ứng suất trước","DPSS425117",NULL,NULL,NULL,NULL,NULL
"1507","Tư vấn giám sát","SUCO323219",NULL,NULL,NULL,NULL,NULL
"1508","Bảo trì công trình","BUMA421319",NULL,NULL,NULL,NULL,NULL
"1509","Xây dựng bền vững","SUCO423917",NULL,NULL,NULL,NULL,NULL
"1510","Cấp thoát nước","WSSE221317",NULL,NULL,NULL,NULL,NULL
"1511","Nhập môn ngành HTKTCTXD","IMEP136717",NULL,NULL,NULL,NULL,NULL
"1512","Dự toán HTKTCTXD","MBES324319",NULL,NULL,NULL,NULL,NULL
"1513","Cơ học công trình","BUME234817",NULL,NULL,NULL,NULL,NULL
"1514","Kỹ thuật điện công trình","COET232144",NULL,NULL,NULL,NULL,NULL
"1515","Cơ lưu chất","FLME231521",NULL,NULL,NULL,NULL,NULL
"1516","Kỹ thuật nhiệt – lạnh","TREN341032",NULL,NULL,NULL,NULL,NULL
"1517","Kiến trúc","ATEC245616",NULL,NULL,NULL,NULL,NULL
"1518","Kết cấu công trình","STBU245617",NULL,NULL,NULL,NULL,NULL
"1519","ĐA Kết cấu công trình","BSTP315717",NULL,NULL,NULL,NULL,NULL
"1520","Tổ chức và quản lý thi công HTKTCTXD","MECM334419",NULL,NULL,NULL,NULL,NULL
"1521","Quản lý dự án","PRMA434519",NULL,NULL,NULL,NULL,NULL
"1522","Hệ thống điện công trình","CEPE340345",NULL,NULL,NULL,NULL,NULL
"1523","Hệ thống tự động hóa công trình","ASCT340146",NULL,NULL,NULL,NULL,NULL
"1524","ĐA Hệ thống điện công trình","CEPP411045",NULL,NULL,NULL,NULL,NULL
"1525","ĐA hệ thống tự động hóa công trình","ASCP410146",NULL,NULL,NULL,NULL,NULL
"1526","Cấp thoát nước công trình","PIBU225917",NULL,NULL,NULL,NULL,NULL
"1527","ĐA Cấp thoát nước công trình","PIBP316017",NULL,NULL,NULL,NULL,NULL
"1528","Hệ thống cấp nước chữa cháy","WSFS326117",NULL,NULL,NULL,NULL,NULL
"1529","Mạng lưới cấp thoát nước","WSDN326317",NULL,NULL,NULL,NULL,NULL
"1530","Trạm bơm","PUST225817",NULL,NULL,NULL,NULL,NULL
"1531","Hệ thống xử lý nước thải","WATS326417",NULL,NULL,NULL,NULL,NULL
"1532","Điều hòa không khí","ACSY330932",NULL,NULL,NULL,NULL,NULL
"1533","Chuyên đề tốt nghiệp (HTKTCTXD)","GRDS437317",NULL,NULL,NULL,NULL,NULL
"1534","Chuyên đề Doanh nghiệp (HTKTCTXD)","SCIC427117",NULL,NULL,NULL,NULL,NULL
"1535","Lãnh đạo và kinh doanh trong kỹ thuật (HTKTCTXD)","BLIE327217",NULL,NULL,NULL,NULL,NULL
"1536","TT BIM trong HTKTCTXD 1","BIMP324119",NULL,NULL,NULL,NULL,NULL
"1537","TT BIM trong HTKTCTXD 2","BIMP324219",NULL,NULL,NULL,NULL,NULL
"1538","TT Ứng dụng tin học trong cấp thoát nước công trình","PBPS316217",NULL,NULL,NULL,NULL,NULL
"1539","TT hệ thống điện công trình","PCEP322545",NULL,NULL,NULL,NULL,NULL
"1540","TT Tốt nghiệp","INSH446517",NULL,NULL,NULL,NULL,NULL
"1541","Khóa luận tốt nghiệp","THES476817",NULL,NULL,NULL,NULL,NULL
"1542","Kỹ thuật chiếu sáng dân dụng và công nghiệp","LTRI321345",NULL,NULL,NULL,NULL,NULL
"1543","Hệ thống kiểm soát an ninh, antoàn","SSSY321445",NULL,NULL,NULL,NULL,NULL
"1544","Chất lượng điện năng","PQE320755",NULL,NULL,NULL,NULL,NULL
"1545","Nguồn dự phòng và hệ thống ATS","SSAS322045",NULL,NULL,NULL,NULL,NULL
"1546","Hệ thống BMS","BMSY322045",NULL,NULL,NULL,NULL,NULL
"1547","Chuyên đề nhiệt","STTT321832",NULL,NULL,NULL,NULL,NULL
"1548","Quản lý chất thải rắn và nguy hại","SHWM321810",NULL,NULL,NULL,NULL,NULL
"1549","Nhập môn Kiến trúc","INAR130116",NULL,NULL,NULL,NULL,NULL
"1550","Thực tập tin học chuyên ngành Kiến trúc 1: (AUTOCAD+SKETCHUP)","ACAD121216",NULL,NULL,NULL,NULL,NULL
"1551","Thực tập tin học chuyên ngành Kiến trúc 2: (REVIT+3DMAX)","REVT122616",NULL,NULL,NULL,NULL,NULL
"1552","Thực tập tin học chuyên ngành Kiến trúc 3: (B.I.M)","BIMA112716",NULL,NULL,NULL,NULL,NULL
"1553","Hình học họa hình 1: giao - hình chiếu thẳng góc","DGSP120216",NULL,NULL,NULL,NULL,NULL
"1554","Hình học họa hình 2: hình chiếu phối cảnh","DGSP120316",NULL,NULL,NULL,NULL,NULL
"1555","Cây xanh, môi trường & Con người","TEHU122916",NULL,NULL,NULL,NULL,NULL
"1556","Vật lý kiến trúc (Quang học-thông gió- âm học)","APHY242416",NULL,NULL,NULL,NULL,NULL
"1557","Thực hành Hội họa 1: Hình họa (Tượng tròn, Tĩnh vật)","SASL220416",NULL,NULL,NULL,NULL,NULL
"1558","Thực hành Hội họa 2: Phong cảnh - màu nước","WCSP220516",NULL,NULL,NULL,NULL,NULL
"1559","ĐA Cơ sở kiến trúc 1: Đường nét- chữ số","INAP320616",NULL,NULL,NULL,NULL,NULL
"1560","ĐA Cơ sở kiến trúc 2: Vẽ mẫu nhà","INAP320716",NULL,NULL,NULL,NULL,NULL
"1561","ĐA Cơ sở kiến trúc 3: Diễn họa – KT nhỏ","INAP320816",NULL,NULL,NULL,NULL,NULL
"1562","ĐA Cơ sở kiến trúc 4: Vẽ ghi","INAP320916",NULL,NULL,NULL,NULL,NULL
"1563","Thực hành Điêu khắc: Tổ hợp hình khối kiến trúc","SCPA231116",NULL,NULL,NULL,NULL,NULL
"1564","Cơ học công trình","MEBU244817",NULL,NULL,NULL,NULL,NULL
"1565","Kết cấu công trình (BTCT+Thép+Gỗ)","STBU245217",NULL,NULL,NULL,NULL,NULL
"1566","Nguyên lý bố cục tạo hình kiến trúc","LAPA221016",NULL,NULL,NULL,NULL,NULL
"1567","ĐA bố cục tạo hình kiến trúc","LAPA221516",NULL,NULL,NULL,NULL,NULL
"1568","ĐA kỹ thuật mô hình kiến trúc","PMTA222516",NULL,NULL,NULL,NULL,NULL
"1569","Cấu tạo kiến trúc công trình DD& CN– BTL","PCIN341316",NULL,NULL,NULL,NULL,NULL
"1570","Kỹ thuật hạ tầng Công trình (Điện + Nước)","TEIN423022",NULL,NULL,NULL,NULL,NULL
"1571","Nguyên lý thiết kế kiến trúc công trình DD","PCIA341616",NULL,NULL,NULL,NULL,NULL
"1572","Nguyên lý thiết kế kiến trúc CN","PCIA322316",NULL,NULL,NULL,NULL,NULL
"1573","Nguyên lý Quy hoạch đô thị","UPLA323116",NULL,NULL,NULL,NULL,NULL
"1574","Kiến trúc cảnh quan","PLAR324316",NULL,NULL,NULL,NULL,NULL
"1575","Thiết kế đô thị","UDES324216",NULL,NULL,NULL,NULL,NULL
"1576","Lịch sử kiến trúc phương Tây","WARH323016",NULL,NULL,NULL,NULL,NULL
"1577","Lịch sử kiến trúc phương Đông &VN","EARH333816",NULL,NULL,NULL,NULL,NULL
"1578","Bảo tồn & Trùng tu di sản","PREA324916",NULL,NULL,NULL,NULL,NULL
"1579","Trang thiết bị công trình","EQUB324116",NULL,NULL,NULL,NULL,NULL
"1580","Thiết kế Kiến trúc và Môi trường bền vững","EASU324816",NULL,NULL,NULL,NULL,NULL
"1581","GIS trong kiến trúc & quy hoạch","GISP422922",NULL,NULL,NULL,NULL,NULL
"1582","Chuyên đề Doanh nghiệp (Kiến trúc)","SCIC425716",NULL,NULL,NULL,NULL,NULL
"1583","Lãnh đạo và kinh doanh trong kỹ thuật (Kiến trúc)","BLIE325816",NULL,NULL,NULL,NULL,NULL
"1584","ĐA thiết kế kiến trúc: quán hoa, quán sách, bến xe bus, bến tàu thủy","SAPP421716",NULL,NULL,NULL,NULL,NULL
"1585","ĐA thiết kế kiến trúc: Nhà ở riêng lẻ","APSH422016",NULL,NULL,NULL,NULL,NULL
"1586","ĐA thiết kế kiến trúc: Nhà ở thấp tầng","APLH433316",NULL,NULL,NULL,NULL,NULL
"1587","ĐA thiết kế kiến trúc CTCC 1: quy mô nhỏ","SAPP421816",NULL,NULL,NULL,NULL,NULL
"1588","ĐA thiết kế kiến trúc CTCC 2: quy mô vừa","SAPP431916",NULL,NULL,NULL,NULL,NULL
"1589","ĐA thiết kế kiến trúc CTCC 3: quy mô lớn","SAPP433716",NULL,NULL,NULL,NULL,NULL
"1590","ĐA thiết kế kiến trúc CTCC 4: Bệnh viện, TTTM văn phòng","SAPP434516",NULL,NULL,NULL,NULL,NULL
"1591","ĐA thiết kế kiến trúc Tổng Hợp","SYNP444616",NULL,NULL,NULL,NULL,NULL
"1592","ĐA thiết kế kiến trúc Công nghiệp","APIA433216",NULL,NULL,NULL,NULL,NULL
"1593","ĐA Quy hoạch chi tiết Đơn Vị Ở","PPNP433616",NULL,NULL,NULL,NULL,NULL
